Point ID,Density,Eigenvalues_Density_0,Eigenvalues_Density_1,Eigenvalues_Mach_0,Eigenvalues_Mach_1,Eigenvalues_Pressure_0,Eigenvalues_Pressure_1,Energy,Gradient_Density_X,Gradient_Density_Y,Gradient_Mach_X,Gradient_Mach_Y,Gradient_Pressure_X,Gradient_Pressure_Y,Hessian_Density_XX,Hessian_Density_XY,Hessian_Density_YX,Hessian_Density_YY,Hessian_Mach_XX,Hessian_Mach_XY,Hessian_Mach_YX,Hessian_Mach_YY,Hessian_Pressure_XX,Hessian_Pressure_XY,Hessian_Pressure_YX,Hessian_Pressure_YY,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude
233,9.999866e-01,2.065232e-02,1.334594e+01,1.217420e+01,3.006678e-02,6.199513e-03,3.431471e+00,9.478840e-01,6.161331e-02,-6.976599e-02,-5.416155e-02,6.160096e-02,1.538036e-02,-1.739318e-02,5.706224e+00,-6.590612e+00,-6.590612e+00,7.660371e+00,5.202045e+00,-6.004983e+00,-6.004983e+00,7.002219e+00,1.468779e+00,-1.694282e+00,-1.694282e+00,1.968891e+00,1.001458e+00,-6.003254e-05,0.000000e+00,1.001458e+00,1.025752e+00,5.884966e-01,0.000000e+00,1.182580e+00
234,1.007390e+00,1.575044e-01,5.870847e+01,5.009121e+01,1.652941e-01,4.413617e-02,1.590118e+01,9.543902e-01,7.061667e-01,-8.233932e-01,-6.421975e-01,7.497253e-01,1.822985e-01,-2.121455e-01,2.513976e+01,-2.895897e+01,-2.895897e+01,3.372622e+01,2.142789e+01,-2.468717e+01,-2.468717e+01,2.882861e+01,6.815043e+00,-7.843559e+00,-7.843559e+00,9.130278e+00,1.007036e+00,3.054560e-03,0.000000e+00,1.007041e+00,1.059917e+00,5.685409e-01,0.000000e+00,1.202773e+00
235,1.000011e+00,1.841654e-02,1.990754e-06,1.105926e-05,1.497378e-02,4.606706e-03,8.570561e-07,9.478525e-01,3.262383e-04,-3.087262e-04,-2.876191e-04,2.696797e-04,8.157445e-05,-7.720169e-05,6.040076e-03,-8.644661e-03,-8.644661e-03,1.237846e-02,4.626382e-04,-2.559869e-03,-2.559869e-03,1.452220e-02,1.457724e-03,-2.141879e-03,-2.141879e-03,3.149839e-03,1.001422e+00,4.570003e-06,0.000000e+00,1.001422e+00,6.493496e-01,4.522599e-01,0.000000e+00,7.913241e-01
236,1.058376e+00,5.203712e-02,7.495387e+01,5.668560e+01,1.628525e-01,1.392990e-02,2.129862e+01,9.989077e-01,2.393198e+00,-2.825667e+00,-2.068974e+00,2.442856e+00,6.427119e-01,-7.593607e-01,7.315593e+01,1.146459e+01,1.146459e+01,1.849982e+00,1.673388e+00,-9.115804e+00,-9.115804e+00,5.517506e+01,2.082665e+00,-6.304976e+00,-6.304976e+00,1.922989e+01,1.043846e+00,2.515524e-02,0.000000e+00,1.044149e+00,1.059646e+00,5.288215e-01,0.000000e+00,1.184273e+00
237,1.000340e+00,2.482116e-02,1.973883e+01,1.795428e+01,3.001236e-02,6.468846e-03,5.121694e+00,9.481999e-01,1.071011e-01,-1.214486e-01,-9.570207e-02,1.082483e-01,2.691887e-02,-3.045355e-02,8.436300e+00,-9.750434e+00,-9.750434e+00,1.132735e+01,7.663653e+00,-8.863123e+00,-8.863123e+00,1.032064e+01,2.190653e+00,-2.530204e+00,-2.530204e+00,2.937510e+00,1.001733e+00,1.004635e-04,0.000000e+00,1.001733e+00,1.060121e+00,6.081365e-01,0.000000e+00,1.222164e+00
238,1.087999e+00,2.263471e-01,6.724014e+01,4.829394e+01,3.085337e-01,5.216898e-02,1.943242e+01,1.024432e+00,2.905119e+00,-3.387813e+00,-2.462933e+00,2.858720e+00,7.881605e-01,-9.205137e-01,2.881948e+01,-3.314464e+01,-3.314464e+01,3.864701e+01,2.074470e+01,-2.372764e+01,-2.372764e+01,2.785777e+01,8.327474e+00,-9.586285e+00,-9.586285e+00,1.115712e+01,1.064161e+00,3.830203e-02,0.000000e+00,1.064850e+00,1.094088e+00,5.485827e-01,0.000000e+00,1.223917e+00
239,1.283056e+00,7.818342e+00,3.941315e-02,2.686687e-02,1.563380e+01,1.039049e+00,2.267195e-02,1.189977e+00,3.911805e+00,-4.500304e+00,-3.012172e+00,3.470633e+00,1.100438e+00,-1.264562e+00,2.261387e-01,-1.190655e+00,-1.190655e+00,7.631617e+00,1.521671e+01,2.517035e+00,2.517035e+00,4.439524e-01,9.402637e-01,3.010724e-01,3.010724e-01,1.214573e-01,1.183786e+00,1.314597e-01,0.000000e+00,1.191063e+00,1.093902e+00,5.090030e-01,0.000000e+00,1.206527e+00
240,1.000000e+00,7.068571e-07,5.332775e-08,1.370983e-08,6.815502e-07,1.802940e-07,1.080641e-08,9.478429e-01,-2.966589e-08,1.282837e-08,2.609621e-08,-1.036213e-08,-7.374031e-09,3.152088e-09,6.540681e-07,1.780799e-07,1.780799e-07,1.061167e-07,3.950329e-07,3.305384e-07,3.305384e-07,3.002271e-07,1.709498e-07,3.868338e-08,3.868338e-08,2.015056e-08,1.001413e+00,3.239355e-10,0.000000e+00,1.001413e+00,3.082399e-01,3.348150e-01,0.000000e+00,4.550966e-01
241,1.338499e+00,2.986011e+01,1.197356e-03,1.083627e-02,3.199357e+01,7.357617e+00,2.055486e-03,1.236665e+00,3.770112e+00,-4.338528e+00,-2.829470e+00,3.269594e+00,1.069209e+00,-1.228323e+00,1.847640e+01,1.450229e+01,1.450229e+01,1.138491e+01,1.974859e+01,1.554633e+01,1.554633e+01,1.225582e+01,4.553420e+00,3.572524e+00,3.572524e+00,2.806253e+00,1.213967e+00,1.594663e-01,0.000000e+00,1.224396e+00,1.128288e+00,5.286537e-01,0.000000e+00,1.245997e+00
242,1.486179e+00,7.725011e+01,2.275866e-02,1.003180e-01,5.998297e+01,2.163994e+01,1.742595e-02,1.360216e+00,2.050706e+00,-2.415363e+00,-1.382752e+00,1.624336e+00,5.976304e-01,-7.041869e-01,1.876525e+00,-1.182053e+01,-1.182053e+01,7.539634e+01,5.838264e+01,9.657679e+00,9.657679e+00,1.700645e+00,1.953837e+01,6.405047e+00,6.405047e+00,2.118995e+00,1.286652e+00,2.378582e-01,0.000000e+00,1.308453e+00,1.128100e+00,4.890731e-01,0.000000e+00,1.229554e+00
243,1.462401e+00,7.313750e+01,4.784788e-02,8.305326e-02,5.902604e+01,2.022161e+01,9.605785e-03,1.340452e+00,2.557331e+00,-2.995306e+00,-1.770326e+00,2.080456e+00,7.410308e-01,-8.682482e-01,1.802293e+00,-1.118721e+01,-1.118721e+01,7.138306e+01,5.745082e+01,9.506133e+00,9.506133e+00,1.658268e+00,1.825713e+01,5.987222e+00,5.987222e+00,1.974082e+00,1.275765e+00,2.246675e-01,0.000000e+00,1.295397e+00,1.093818e+00,4.693370e-01,0.000000e+00,1.190258e+00
244,1.502274e+00,7.595222e+01,3.474052e-02,4.797154e-02,5.702226e+01,2.150998e+01,2.331909e-02,1.373547e+00,1.559418e+00,-1.845145e+00,-1.024264e+00,1.202500e+00,4.567086e-01,-5.400698e-01,4.700867e+01,3.687265e+01,3.687265e+01,2.897829e+01,3.520896e+01,2.769436e+01,2.769436e+01,2.186127e+01,1.331851e+01,1.043586e+01,1.043586e+01,8.214786e+00,1.293638e+00,2.472082e-01,0.000000e+00,1.317046e+00,1.162497e+00,5.087004e-01,0.000000e+00,1.268927e+00
245,1.388525e+00,4.917049e+01,1.009096e-02,2.974760e-02,4.530967e+01,1.299780e+01,1.702270e-02,1.278675e+00,3.460671e+00,-4.000958e+00,-2.528449e+00,2.940234e+00,9.891719e-01,-1.141963e+00,3.042808e+01,2.387690e+01,2.387690e+01,1.875250e+01,2.797370e+01,2.200990e+01,2.200990e+01,1.736572e+01,8.049077e+00,6.304637e+00,6.304637e+00,4.965750e+00,1.239864e+00,1.852319e-01,0.000000e+00,1.253624e+00,1.162697e+00,5.483115e-01,0.000000e+00,1.285500e+00
246,1.526093e+00,4.098206e+01,5.272869e-02,2.755546e-02,2.702816e+01,1.193570e+01,9.590846e-03,1.393528e+00,3.265719e-01,-3.749379e-01,-2.039599e-01,2.461484e-01,9.721935e-02,-1.135865e-01,1.035197e+00,-6.264704e+00,-6.264704e+00,3.999959e+01,2.630659e+01,4.354570e+00,4.354570e+00,7.491300e-01,1.077656e+01,3.532766e+00,3.532766e+00,1.168732e+00,1.304507e+00,2.604017e-01,0.000000e+00,1.330244e+00,1.162360e+00,4.689903e-01,0.000000e+00,1.253409e+00
247,9.999988e-01,1.245421e-04,4.136614e-03,3.987705e-03,1.112397e-04,2.982212e-05,1.040220e-03,9.478419e-01,7.817394e-05,-6.016344e-05,-6.861388e-05,5.274696e-05,1.949053e-05,-1.495629e-05,2.821065e-03,1.883456e-03,1.883456e-03,1.440090e-03,3.870713e-03,6.631977e-04,6.631977e-04,2.282324e-04,7.206234e-04,4.698703e-04,4.698703e-04,3.494192e-04,1.001412e+00,-5.008474e-07,0.000000e+00,1.001412e+00,4.785743e-01,3.151834e-01,0.000000e+00,5.730392e-01
248,1.512829e+00,7.019589e+01,9.918265e-02,4.201696e-02,5.109570e+01,2.007523e+01,3.444544e-02,1.382328e+00,1.130327e+00,-1.334160e+00,-7.252756e-01,8.465515e-01,3.324187e-01,-3.915936e-01,4.347152e+01,3.404554e+01,3.404554e+01,2.682356e+01,3.154918e+01,2.481644e+01,2.481644e+01,1.958854e+01,1.243498e+01,9.733610e+00,9.733610e+00,7.674693e+00,1.298227e+00,2.531636e-01,0.000000e+00,1.322681e+00,1.196934e+00,5.283353e-01,0.000000e+00,1.308353e+00
249,1.430581e+00,6.392887e+01,1.084206e-01,6.478801e-02,5.450350e+01,1.740395e+01,4.131532e-02,1.313891e+00,3.032363e+00,-3.524796e+00,-2.155548e+00,2.522567e+00,8.731322e-01,-1.014686e+00,3.959732e+01,3.099720e+01,3.099720e+01,2.443998e+01,3.366098e+01,2.646185e+01,2.646185e+01,2.090731e+01,1.078471e+01,8.432859e+00,8.432859e+00,6.660558e+00,1.260675e+00,2.073414e-01,0.000000e+00,1.277611e+00,1.197137e+00,5.679917e-01,0.000000e+00,1.325048e+00
250,1.000000e+00,5.054659e-05,1.135938e-05,4.032124e-05,4.890321e-05,1.217134e-05,4.012135e-06,9.478430e-01,-3.259179e-06,1.293813e-06,3.022605e-06,-1.536102e-06,-8.249057e-07,3.400831e-07,4.738123e-05,1.067810e-05,1.067810e-05,1.452473e-05,4.522137e-05,4.247525e-06,4.247525e-06,4.400308e-05,1.172151e-05,1.862235e-06,1.862235e-06,4.461967e-06,1.001413e+00,3.066393e-08,0.000000e+00,1.001413e+00,3.766586e-01,2.563345e-01,0.000000e+00,4.556085e-01
251,1.519119e+00,6.138290e+01,3.122116e-03,1.682827e-02,4.341923e+01,1.771560e+01,7.341971e-04,1.387608e+00,7.830897e-01,-9.144076e-01,-4.943532e-01,5.705884e-01,2.313363e-01,-2.692755e-01,3.798185e+01,2.981178e+01,2.981178e+01,2.340417e+01,2.680209e+01,2.109726e+01,2.109726e+01,1.663397e+01,1.096208e+01,8.603936e+00,8.603936e+00,6.754261e+00,1.300942e+00,2.568443e-01,0.000000e+00,1.326054e+00,1.231399e+00,5.479952e-01,0.000000e+00,1.347829e+00
252,1.463404e+00,7.330431e+01,7.981783e-02,2.062036e-02,5.931512e+01,2.030393e+01,2.363237e-02,1.341333e+00,2.535152e+00,-2.972440e+00,-1.756843e+00,2.067737e+00,7.352509e-01,-8.624848e-01,4.538747e+01,3.556468e+01,3.556468e+01,2.799666e+01,3.661350e+01,2.882217e+01,2.882217e+01,2.272224e+01,1.257237e+01,9.849937e+00,9.849937e+00,7.755189e+00,1.276337e+00,2.250909e-01,0.000000e+00,1.296033e+00,1.231595e+00,5.876921e-01,0.000000e+00,1.364627e+00
253,1.000000e+00,2.270134e-09,1.525393e-07,1.389198e-07,1.194387e-09,4.035298e-10,3.822252e-08,9.478429e-01,-4.820665e-09,-2.636291e-11,4.378350e-09,2.663469e-11,-1.206365e-09,-7.841505e-12,1.440815e-08,-4.094678e-08,-4.094678e-08,1.404013e-07,6.028144e-08,-6.816531e-08,-6.816531e-08,7.983276e-08,2.488557e-09,-8.631703e-09,-8.631703e-09,3.613749e-08,1.001413e+00,5.008639e-11,0.000000e+00,1.001413e+00,2.054641e-01,2.757843e-01,0.000000e+00,3.439076e-01
254,1.229606e+00,1.685422e-01,1.391337e+01,1.545273e+00,1.764927e-01,2.891625e-02,5.083818e+00,1.144852e+00,3.880423e+00,-4.467373e+00,-3.058326e+00,3.517302e+00,1.082463e+00,-1.246566e+00,5.408758e+00,-6.675776e+00,-6.675776e+00,8.673151e+00,7.005469e-01,-6.653436e-01,-6.653436e-01,1.021219e+00,1.956022e+00,-2.455116e+00,-2.455116e+00,3.156713e+00,1.153373e+00,1.037946e-01,0.000000e+00,1.158034e+00,1.197318e+00,6.076400e-01,0.000000e+00,1.342682e+00
255,1.284972e+00,8.626998e+00,7.886945e-02,5.527007e-02,1.607357e+01,1.252161e+00,3.232504e-02,1.191582e+00,3.903284e+00,-4.496140e+00,-3.001847e+00,3.461810e+00,1.098140e+00,-1.263416e+00,5.368023e+00,4.151773e+00,4.151773e+00,3.337845e+00,9.940765e+00,7.786255e+00,7.786255e+00,6.188070e+00,7.871168e-01,5.924622e-01,5.924622e-01,4.973691e-01,1.184851e+00,1.324303e-01,0.000000e+00,1.192229e+00,1.231771e+00,6.273882e-01,0.000000e+00,1.382344e+00
256,1.058878e+00,3.416895e-02,7.466268e+01,5.636376e+01,1.428586e-01,6.667181e-03,2.122063e+01,9.993339e-01,2.408454e+00,-2.842359e+00,-2.081215e+00,2.454062e+00,6.469904e-01,-7.640115e-01,2.848630e+01,-3.624660e+01,-3.624660e+01,4.621056e+01,2.166772e+01,-2.732814e+01,-2.732814e+01,3.483890e+01,8.094173e+00,-1.030341e+01,-1.030341e+01,1.313313e+01,1.044185e+00,2.537237e-02,0.000000e+00,1.044493e+00,1.197489e+00,6.473508e-01,0.000000e+00,1.361266e+00
257,1.088868e+00,1.536782e-01,6.672771e+01,4.778232e+01,2.054700e-01,3.138196e-02,1.928806e+01,1.025170e+00,2.914457e+00,-3.396976e+00,-2.469512e+00,2.864058e+00,7.908491e-01,-9.232036e-01,2.553503e+01,-3.233459e+01,-3.233459e+01,4.134635e+01,1.842085e+01,-2.312640e+01,-2.312640e+01,2.956694e+01,7.372702e+00,-9.352779e+00,-9.352779e+00,1.194674e+01,1.064729e+00,3.868832e-02,0.000000e+00,1.065432e+00,1.231949e+00,6.670983e-01,0.000000e+00,1.400971e+00
258,1.007365e+00,1.377848e-01,5.888452e+01,5.020332e+01,1.373418e-01,3.845200e-02,1.595174e+01,9.543685e-01,7.128982e-01,-8.291444e-01,-6.486813e-01,7.553657e-01,1.841035e-01,-2.136898e-01,2.253498e+01,-2.853293e+01,-2.853293e+01,3.648732e+01,1.930571e+01,-2.433633e+01,-2.433633e+01,3.103495e+01,6.105152e+00,-7.728924e+00,-7.728924e+00,9.885036e+00,1.007017e+00,3.041997e-03,0.000000e+00,1.007022e+00,1.197684e+00,6.870779e-01,0.000000e+00,1.380769e+00
259,1.013330e+00,1.049032e-01,6.792120e+01,5.649028e+01,1.499300e-01,2.702735e-02,1.860772e+01,9.596241e-01,1.043271e+00,-1.215388e+00,-9.449877e-01,1.103402e+00,2.719481e-01,-3.162647e-01,2.595988e+01,-3.293796e+01,-3.293796e+01,4.206623e+01,2.172052e+01,-2.738621e+01,-2.738621e+01,3.491969e+01,7.110638e+00,-9.024459e+00,-9.024459e+00,1.152411e+01,1.011453e+00,5.568825e-03,0.000000e+00,1.011468e+00,1.232138e+00,7.067963e-01,0.000000e+00,1.420467e+00
260,1.000310e+00,1.441904e-02,1.984468e+01,1.805720e+01,2.026778e-02,3.587672e-03,5.150537e+00,9.481744e-01,1.076373e-01,-1.213020e-01,-9.629864e-02,1.081899e-01,2.706572e-02,-3.042334e-02,7.574710e+00,-9.631436e+00,-9.631436e+00,1.228439e+01,6.925929e+00,-8.767486e+00,-8.767486e+00,1.115154e+01,1.965785e+00,-2.499822e+00,-2.499822e+00,3.188340e+00,1.001711e+00,8.693555e-05,0.000000e+00,1.001711e+00,1.197877e+00,7.267656e-01,0.000000e+00,1.401106e+00
261,1.000917e+00,7.252190e-02,2.792631e+01,2.518654e+01,6.310515e-02,2.050104e-02,7.316784e+00,9.487090e-01,1.843380e-01,-2.092711e-01,-1.668366e-01,1.884650e-01,4.664408e-02,-5.284059e-02,1.069178e+01,-1.352841e+01,-1.352841e+01,1.730705e+01,9.681921e+00,-1.221213e+01,-1.221213e+01,1.556773e+01,2.802099e+00,-3.543733e+00,-3.543733e+00,4.535186e+00,1.002172e+00,3.474058e-04,0.000000e+00,1.002173e+00,1.232310e+00,7.464522e-01,0.000000e+00,1.440757e+00
262,9.994487e-01,6.395908e-03,3.397143e+00,3.075594e+00,3.704337e-03,1.490236e-03,8.564080e-01,9.474060e-01,9.171668e-03,-1.014016e-02,-7.069258e-03,7.185972e-03,2.269453e-03,-2.506391e-03,1.299119e+00,-1.646865e+00,-1.646865e+00,2.104420e+00,1.179815e+00,-1.493200e+00,-1.493200e+00,1.899484e+00,3.274148e-01,-4.152251e-01,-4.152251e-01,5.304835e-01,1.001044e+00,-2.621100e-04,0.000000e+00,1.001044e+00,1.198050e+00,7.664251e-01,0.000000e+00,1.422227e+00
263,9.994453e-01,1.900342e-03,2.020637e+00,1.816302e+00,8.476299e-03,5.407045e-04,5.061584e-01,9.474061e-01,3.212144e-03,-3.981663e-03,-1.679882e-03,1.860794e-03,7.901093e-04,-9.784292e-04,7.715439e-01,-9.804878e-01,-9.804878e-01,1.250993e+00,7.006245e-01,-8.787572e-01,-8.787572e-01,1.124154e+00,1.932998e-01,-2.455735e-01,-2.455735e-01,3.133993e-01,1.001045e+00,-2.541070e-04,0.000000e+00,1.001045e+00,1.163639e+00,7.467132e-01,0.000000e+00,1.382620e+00
264,1.487129e+00,7.711098e+01,1.728326e-02,5.910200e-02,5.993706e+01,2.162529e+01,7.564720e-03,1.361054e+00,2.025805e+00,-2.387697e+00,-1.372460e+00,1.614624e+00,5.914919e-01,-6.976823e-01,4.771900e+01,3.744393e+01,3.744393e+01,2.940926e+01,3.701205e+01,2.910578e+01,2.910578e+01,2.298411e+01,1.338386e+01,1.049951e+01,1.049951e+01,8.248997e+00,1.287253e+00,2.382095e-01,0.000000e+00,1.309109e+00,1.266062e+00,6.074294e-01,0.000000e+00,1.404237e+00
265,1.023160e+00,2.902600e-01,7.455894e+01,6.044068e+01,3.989242e-01,7.707200e-02,2.063789e+01,9.682423e-01,1.423759e+00,-1.692569e+00,-1.273684e+00,1.520573e+00,3.742701e-01,-4.449391e-01,2.860520e+01,-3.607184e+01,-3.607184e+01,4.624400e+01,2.338664e+01,-2.918540e+01,-2.918540e+01,3.745296e+01,7.915575e+00,-9.986186e+00,-9.986186e+00,1.279939e+01,1.018670e+00,9.774351e-03,0.000000e+00,1.018717e+00,1.266563e+00,7.265052e-01,0.000000e+00,1.460134e+00
266,1.002037e+00,1.269647e-01,3.647153e+01,3.241383e+01,1.036004e-01,3.434076e-02,9.631808e+00,9.496874e-01,2.948074e-01,-3.443993e-01,-2.684425e-01,3.122270e-01,7.492033e-02,-8.739505e-02,1.398334e+01,-1.765233e+01,-1.765233e+01,2.261516e+01,1.247397e+01,-1.570552e+01,-1.570552e+01,2.004347e+01,3.693231e+00,-4.661395e+00,-4.661395e+00,5.972919e+00,1.003007e+00,8.116183e-04,0.000000e+00,1.003007e+00,1.266775e+00,7.661248e-01,0.000000e+00,1.480427e+00
267,9.997460e-01,1.118012e-03,2.065152e-01,1.525463e-01,2.484764e-03,2.757483e-04,5.121683e-02,9.476124e-01,-5.544861e-03,6.426167e-03,5.747664e-03,-6.875810e-03,-1.383264e-03,1.602780e-03,7.942571e-02,-9.976013e-02,-9.976013e-02,1.282075e-01,5.993766e-02,-7.294268e-02,-7.294268e-02,9.509341e-02,1.969627e-02,-2.474158e-02,-2.474158e-02,3.179631e-02,1.001215e+00,-1.015573e-04,0.000000e+00,1.001215e+00,1.163819e+00,7.864202e-01,0.000000e+00,1.404611e+00
268,9.998297e-01,3.685827e-04,8.134360e-02,4.184384e-02,2.166109e-03,9.671579e-05,2.014416e-02,9.476855e-01,-5.503350e-03,6.466422e-03,5.607168e-03,-6.892488e-03,-1.374500e-03,1.614322e-03,3.124032e-02,-3.932906e-02,-3.932906e-02,5.047186e-02,1.735721e-02,-1.928676e-02,-1.928676e-02,2.665274e-02,7.739504e-03,-9.736847e-03,-9.736847e-03,1.250138e-02,1.001277e+00,-6.781881e-05,0.000000e+00,1.001277e+00,1.129426e+00,7.667156e-01,0.000000e+00,1.365085e+00
269,1.000000e+00,1.476498e-07,1.251156e-05,1.105631e-05,3.862290e-08,1.863222e-08,3.184839e-06,9.478429e-01,-2.894841e-07,6.330367e-10,2.547748e-07,8.880768e-09,-7.312205e-08,1.189060e-09,1.146347e-06,-3.369035e-06,-3.369035e-06,1.151286e-05,4.765436e-06,-5.453051e-06,-5.453051e-06,6.329491e-06,1.931907e-07,-7.226463e-07,-7.226463e-07,3.010280e-06,1.001413e+00,2.709204e-09,0.000000e+00,1.001413e+00,2.739892e-01,1.979584e-01,0.000000e+00,3.380201e-01
270,9.994577e-01,2.486734e-03,2.028134e+00,1.821584e+00,8.329405e-03,6.696134e-04,5.079130e-01,9.474163e-01,3.439097e-03,-4.362871e-03,-1.894750e-03,2.204721e-03,8.473361e-04,-1.073812e-03,8.667804e-01,-1.001874e+00,-1.001874e+00,1.163840e+00,7.805638e-01,-8.966113e-01,-8.966113e-01,1.049350e+00,2.172608e-01,-2.509038e-01,-2.509038e-01,2.913218e-01,1.001054e+00,-2.489810e-04,0.000000e+00,1.001054e+00,1.025974e+00,6.280475e-01,0.000000e+00,1.202940e+00
271,9.999609e-01,6.614731e-02,6.287304e-04,2.135596e-03,8.332862e-02,1.652926e-02,1.638457e-04,9.478068e-01,-4.165133e-03,4.817468e-03,3.974528e-03,-4.582342e-03,-1.041703e-03,1.204527e-03,3.819215e-02,3.240511e-02,3.240511e-02,2.858389e-02,4.874989e-02,4.014801e-02,4.014801e-02,3.671432e-02,9.541281e-03,8.095017e-03,8.095017e-03,7.151822e-03,1.001382e+00,-1.693559e-05,0.000000e+00,1.001382e+00,9.230968e-01,6.085743e-01,0.000000e+00,1.105654e+00
272,1.000001e+00,1.793652e-04,2.494300e-03,2.202281e-03,2.335430e-04,4.447563e-05,6.249689e-04,9.478435e-01,2.030486e-04,-1.882615e-04,-1.843307e-04,1.728917e-04,5.075128e-05,-4.705638e-05,1.735239e-03,1.086740e-03,1.086740e-03,9.384267e-04,2.142864e-03,3.368177e-04,3.368177e-04,2.929601e-04,4.413542e-04,2.699495e-04,2.699495e-04,2.280903e-04,1.001414e+00,2.244017e-07,0.000000e+00,1.001414e+00,5.810381e-01,4.132215e-01,0.000000e+00,7.129918e-01
273,1.000000e+00,3.070377e-04,2.312775e-06,2.277484e-06,2.749042e-04,7.675731e-05,5.795011e-07,9.478430e-01,-2.812508e-07,3.780074e-07,2.641163e-07,-3.588968e-07,-7.035033e-08,9.456105e-08,1.022313e-04,-1.430523e-04,-1.430523e-04,2.071191e-04,1.050543e-05,-4.664183e-05,-4.664183e-05,2.666763e-04,2.467515e-05,-3.542532e-05,-3.542532e-05,5.266166e-05,1.001413e+00,3.466391e-08,0.000000e+00,1.001413e+00,5.133740e-01,4.920111e-01,0.000000e+00,7.110751e-01
274,1.527982e+00,2.208087e+01,3.024691e-02,1.096050e-01,1.366776e+01,6.454226e+00,2.440195e-02,1.395104e+00,1.138318e-01,-1.266641e-01,-7.249662e-02,7.917280e-02,3.434001e-02,-3.795196e-02,1.367407e+01,1.070985e+01,1.070985e+01,8.437048e+00,8.476853e+00,6.590416e+00,6.590416e+00,5.300509e+00,4.002952e+00,3.122902e+00,3.122902e+00,2.475676e+00,1.305488e+00,2.613926e-01,0.000000e+00,1.331400e+00,1.231197e+00,5.082953e-01,0.000000e+00,1.331995e+00
275,1.528581e+00,1.507634e+01,7.527358e-02,2.223027e-02,9.175949e+00,4.421727e+00,1.272267e-02,1.395594e+00,6.344716e-02,-6.966375e-02,-3.972240e-02,3.852991e-02,1.903125e-02,-1.993823e-02,9.357183e+00,7.285926e+00,7.285926e+00,5.794433e+00,5.671336e+00,4.449486e+00,4.449486e+00,3.526843e+00,2.740860e+00,2.141410e+00,2.141410e+00,1.693589e+00,1.305681e+00,2.614761e-01,0.000000e+00,1.331606e+00,1.265684e+00,5.279753e-01,0.000000e+00,1.371391e+00
276,1.527428e+00,2.086767e+00,3.703414e-02,4.729883e-02,1.254025e+00,6.179929e-01,1.484827e-02,1.394500e+00,-8.877408e-03,2.142577e-02,-1.914675e-03,9.441941e-03,-1.705966e-03,3.238841e-03,1.305306e+00,9.955425e-01,9.955425e-01,8.184950e-01,7.920154e-01,5.865719e-01,5.865719e-01,5.093089e-01,3.880531e-01,2.929414e-01,2.929414e-01,2.447881e-01,1.304620e+00,2.611839e-01,0.000000e+00,1.330508e+00,1.265481e+00,4.882426e-01,0.000000e+00,1.356401e+00
277,1.000000e+00,8.665953e-07,1.380342e-05,1.251007e-05,7.785700e-07,2.230044e-07,3.432631e-06,9.478429e-01,2.505607e-07,-1.086378e-07,-2.253144e-07,9.724968e-08,6.280287e-08,-2.740463e-08,1.911570e-06,-3.525150e-06,-3.525150e-06,1.275845e-05,5.811624e-06,-5.806343e-06,-5.806343e-06,7.477011e-06,3.999568e-07,-7.325563e-07,-7.325563e-07,3.255678e-06,1.001413e+00,-2.949768e-09,0.000000e+00,1.001413e+00,3.766149e-01,3.745258e-01,0.000000e+00,5.311387e-01
278,9.999982e-01,4.925786e-06,3.819590e-03,3.437092e-03,5.124437e-06,1.222230e-06,9.549370e-04,9.478413e-01,-1.608373e-05,1.270048e-05,1.446395e-05,-1.137237e-05,-4.021334e-06,3.175690e-06,1.632549e-03,-1.886711e-03,-1.886711e-03,2.191967e-03,1.466741e-03,-1.697026e-03,-1.697026e-03,1.975475e-03,4.084553e-04,-4.717472e-04,-4.717472e-04,5.477039e-04,1.001412e+00,-7.436505e-07,0.000000e+00,1.001412e+00,7.182699e-01,6.094369e-01,0.000000e+00,9.419793e-01
279,1.000000e+00,4.041906e-04,8.133012e-06,7.547719e-06,3.626046e-04,1.010579e-04,2.031271e-06,9.478429e-01,-1.693000e-05,1.710613e-05,1.524727e-05,-1.541546e-05,-4.232400e-06,4.276402e-06,2.352026e-04,1.958878e-04,1.958878e-04,1.771210e-04,2.113919e-04,1.755671e-04,1.755671e-04,1.587604e-04,5.877385e-05,4.898270e-05,4.898270e-05,4.431531e-05,1.001413e+00,-9.433602e-09,0.000000e+00,1.001413e+00,6.842445e-01,6.292780e-01,0.000000e+00,9.296135e-01
280,9.999997e-01,4.132390e-05,6.648917e-05,5.922619e-05,3.799217e-05,1.032530e-05,1.662150e-05,9.478427e-01,-2.439169e-05,2.468765e-05,2.194522e-05,-2.221769e-05,-6.097981e-06,6.171872e-06,5.206130e-05,-1.244660e-05,-1.244660e-05,5.575177e-05,4.703538e-05,-1.049971e-05,-1.049971e-05,5.018298e-05,1.301376e-05,-3.114363e-06,-3.114363e-06,1.393305e-05,1.001413e+00,-1.269633e-07,0.000000e+00,1.001413e+00,7.184451e-01,6.488286e-01,0.000000e+00,9.680609e-01
